,floor,hour,direction,week,avgWait
385,9,14,up,weekday,36.49458333
386,9,15,down,weekday,13.20926174
387,9,15,up,weekday,47.28277778
388,9,16,down,weekday,13.824875
389,9,16,up,weekday,34.451
390,9,17,down,weekday,12.13234568
391,9,17,up,weekday,48.42909091
392,9,18,down,weekday,14.17634146
393,9,18,up,weekday,29.07666667
394,9,19,down,weekday,17.23795699
395,9,19,up,weekday,24.9225
396,9,20,down,weekday,19.69553571
397,9,20,up,weekday,14.89666667
398,9,21,down,weekday,17.74344828
399,9,21,up,weekday,22.3975
400,9,22,down,weekday,17.2325
401,9,22,up,weekday,23.77
402,9,23,down,weekday,13.74307692
403,9,23,up,weekday,15.72
404,10,0,down,weekday,14.2925
405,10,1,down,weekday,1.243333333
406,10,1,up,weekday,1.38
407,10,2,down,weekday,18.46
408,10,3,down,weekday,19.82
409,10,4,down,weekday,9.01
410,10,5,down,weekday,4.991463415
411,10,5,up,weekday,4.783181818
412,10,6,down,weekday,11.68626087
413,10,6,up,weekday,15.11753968
414,10,7,down,weekday,19.87550725
415,10,7,up,weekday,37.66895238
416,10,8,down,weekday,9.2009375
417,10,8,up,weekday,40.097
418,10,9,down,weekday,23.60210526
419,10,9,up,weekday,58.74375
420,10,10,down,weekday,10.86086957
421,10,10,up,weekday,16.176
422,10,11,down,weekday,11.67101266
423,10,11,up,weekday,41.37470588
424,10,12,down,weekday,15.52769231
425,10,12,up,weekday,55.55370968
426,10,13,down,weekday,14.70149254
427,10,13,up,weekday,41.822
428,10,14,down,weekday,12.74507692
429,10,14,up,weekday,22.01461538
430,10,15,down,weekday,13.82351648
431,10,15,up,weekday,37.32173913
432,10,16,down,weekday,14.77679245
433,10,16,up,weekday,32.87928571
434,10,17,down,weekday,12.17767442
435,10,17,up,weekday,53.12555556
436,10,18,down,weekday,17.61647059
437,10,18,up,weekday,62.62777778
438,10,19,down,weekday,16.17954545
439,10,19,up,weekday,28.1
440,10,20,down,weekday,10.84153846
441,10,20,up,weekday,12.92
442,10,21,down,weekday,11.77363636
443,10,21,up,weekday,18.21538462
444,10,22,down,weekday,10.96183908
445,10,22,up,weekday,20.385
446,10,23,down,weekday,11.63882353
447,11,0,down,weekday,19.782
448,11,1,down,weekday,0.56
449,11,2,down,weekday,20.44
450,11,3,down,weekday,16.22
451,11,3,up,weekday,1.59
452,11,4,down,weekday,19.675
453,11,5,down,weekday,8.04
