,floor,hour,direction,avgWait_weekday
209,B1,0,up,7.017894736842105
210,B1,1,up,6.086086956521739
211,B1,2,up,7.980000000000001
212,B1,3,up,5.18925925925926
213,B1,4,up,5.6478947368421055
214,B1,5,up,8.489069767441862
215,B1,6,up,18.021634615384617
216,B1,7,up,29.02396135265701
217,B1,8,up,31.65344117647059
218,B1,9,up,32.101572327044025
219,B1,10,up,32.24327217125383
220,B1,11,up,32.119028571428565
221,B1,12,up,35.35342175066313
222,B1,13,up,33.68780487804878
223,B1,14,up,36.56531609195402
224,B1,15,up,30.283294797687862
225,B1,16,up,29.483977272727273
226,B1,17,up,27.550472636815922
227,B1,18,up,24.949083769633507
228,B1,19,up,19.232605263157897
229,B1,20,up,15.091090909090907
230,B1,21,up,11.42723163841808
231,B1,22,up,12.784051724137933
232,B1,23,up,14.48064748201439
