,floor,hour,direction,avgWait_weekday
391,14,21,up,10.89
392,14,22,down,21.299999999999997
393,14,22,up,42.605000000000004
394,14,23,down,22.38413793103448
395,14,23,up,8.605
396,15,0,down,7.866
397,15,1,down,3.76
398,15,2,down,12.589999999999998
399,15,3,down,15.013333333333335
400,15,4,down,2.72
401,15,5,down,21.775000000000002
402,15,6,down,24.276136363636365
403,15,7,down,21.766
404,15,8,down,19.339454545454547
405,15,9,down,17.671
406,15,10,down,18.545769230769228
407,15,11,down,21.000731707317073
408,15,12,down,22.721176470588233
409,15,13,down,20.899545454545457
410,15,14,down,23.28846153846154
411,15,15,down,23.53113636363636
412,15,16,down,19.51285714285714
413,15,17,down,27.44232142857143
414,15,18,down,19.458181818181817
415,15,19,down,25.903714285714287
416,15,20,down,18.075294117647058
417,15,21,down,22.328500000000002
418,15,22,down,22.154193548387095
419,15,23,down,23.247272727272726
