,floor,hour,direction,avgWait_weekend
214,6,6,up,17.354571428571433
215,6,7,down,15.663863636363637
216,6,7,up,34.626666666666665
217,6,8,down,14.142545454545454
218,6,8,up,35.50888888888889
219,6,9,down,9.249215686274509
220,6,9,up,37.30333333333333
221,6,10,down,36.478313253012054
222,6,10,up,45.12
223,6,11,down,12.944777777777777
224,6,11,up,66.6275
225,6,12,down,17.93111111111111
226,6,12,up,52.5725
227,6,13,down,14.945102040816325
228,6,13,up,42.156666666666666
229,6,14,down,16.0098
230,6,14,up,50.45333333333333
231,6,15,down,14.404285714285713
232,6,15,up,63.653214285714284
233,6,16,down,14.612835820895521
234,6,16,up,56.369285714285716
235,6,17,down,12.619200000000001
236,6,17,up,29.93285714285714
237,6,18,down,15.514237288135593
238,6,18,up,42.83142857142857
239,6,19,down,11.966176470588236
240,6,19,up,18.42875
241,6,20,down,12.087931034482759
242,6,20,up,22.858
243,6,21,down,13.724166666666667
244,6,21,up,11.36
245,6,22,down,12.117727272727272
246,6,22,up,11.568000000000001
247,6,23,down,13.21
248,6,23,up,12.962307692307691
249,7,0,down,16.243333333333336
250,7,0,up,7.505
251,7,1,down,10.826666666666666
252,7,1,up,14.02
253,7,2,down,10.555
254,7,2,up,15.930000000000001
255,7,3,down,3.44
256,7,3,up,1.0533333333333335
257,7,4,down,21.585
258,7,4,up,15.125
259,7,6,down,17.773333333333333
260,7,6,up,12.89
261,7,7,down,21.265454545454546
262,7,7,up,7.97
263,7,8,down,15.685500000000001
264,7,9,down,13.948157894736841
265,7,9,up,39.404545454545456
266,7,10,down,11.948823529411765
267,7,10,up,45.51428571428572
268,7,11,down,11.620392156862744
269,7,11,up,64.31272727272727
270,7,12,down,12.436486486486485
271,7,12,up,57.14200000000001
272,7,13,down,15.413
273,7,13,up,50.465714285714284
274,7,14,down,21.3975
275,7,14,up,35.87090909090909
276,7,15,down,10.297
277,7,15,up,53.28842105263158
278,7,16,down,11.298039215686275
279,7,16,up,40.971666666666664
280,7,17,down,12.83742857142857
281,7,17,up,24.48875
282,7,18,down,13.50732142857143
283,7,18,up,28.59
284,7,19,down,17.07227272727273
285,7,19,up,23.655714285714286
286,7,20,down,14.719333333333333
287,7,20,up,9.3
288,7,21,down,11.295
289,7,21,up,5.755
290,7,22,down,13.473333333333334
291,7,22,up,15.79
292,7,23,down,17.225
293,8,0,down,15.35
294,8,1,down,13.79
295,8,2,down,15.19
296,8,3,down,13.79
297,8,3,up,1.57
298,8,5,down,25.18
299,8,5,up,22.31
300,8,6,down,10.1
301,8,7,down,16.609375
302,8,8,down,14.807368421052631
303,8,8,up,48.14833333333333
304,8,9,down,19.12276595744681
305,8,9,up,40.083636363636366
306,8,10,down,9.047317073170731
307,8,10,up,49.172000000000004
308,8,11,down,9.0084375
309,8,11,up,1919.5760000000002
310,8,12,down,13.19325
311,8,12,up,103.365
312,8,13,down,15.134848484848487
313,8,13,up,32.964000000000006
314,8,14,down,11.08843137254902
315,8,14,up,5.785
316,8,15,down,13.505799999999999
317,8,15,up,28.93166666666667
318,8,16,down,14.142758620689655
319,8,16,up,29.877499999999998
320,8,17,down,10.553773584905661
321,8,17,up,32.306666666666665
322,8,18,down,15.342400000000003
323,8,18,up,49.614
324,8,19,down,12.9225
325,8,19,up,1.46
326,8,20,down,13.61714285714286
327,8,20,up,9.68
328,8,21,down,11.867692307692307
329,8,22,down,18.582222222222224
330,8,22,up,1.61
331,8,23,down,12.344999999999999
332,9,0,down,18.48
333,9,1,down,17.49
334,9,2,down,10.885
335,9,2,up,7.7
336,9,3,down,12.215
337,9,5,down,6.41
338,9,5,up,14.77
339,9,6,up,15.16
340,9,7,down,23.603749999999998
341,9,7,up,51.01
342,9,8,down,15.629148936170214
343,9,8,up,36.04
344,9,9,down,17.4434693877551
345,9,9,up,16.216666666666665
346,9,10,down,18.317872340425534
347,9,10,up,26.422222222222224
348,9,11,down,9.911836734693878
349,9,11,up,50.163333333333334
350,9,12,down,18.534242424242425
351,9,12,up,94.22
352,9,13,down,16.796216216216216
353,9,13,up,27.145999999999997
354,9,14,down,12.885121951219512
355,9,14,up,28.936666666666667
356,9,15,down,10.873684210526315
357,9,15,up,16.0
358,9,16,down,14.011818181818182
359,9,16,up,137.52
360,9,17,down,17.287321428571428
361,9,17,up,54.945
362,9,18,down,17.441904761904762
363,9,18,up,27.9025
364,9,19,down,15.282
365,9,19,up,22.185714285714287
366,9,20,down,16.359285714285715
367,9,21,down,17.280833333333334
368,9,21,up,8.03
369,9,22,down,16.791428571428572
370,9,23,down,2.82
371,10,1,down,19.2
372,10,2,down,11.97
373,10,5,down,5.697
374,10,5,up,5.031666666666666
375,10,6,down,10.16906976744186
376,10,6,up,9.470555555555556
377,10,7,down,12.4
378,10,7,up,22.202500000000004
379,10,8,down,14.892000000000001
380,10,8,up,17.162
381,10,9,down,15.672727272727274
382,10,9,up,35.61333333333334
383,10,10,down,10.527777777777779
384,10,10,up,25.296
385,10,11,down,274.32222222222225
386,10,11,up,22.955555555555556
387,10,12,down,17.12857142857143
388,10,12,up,41.34375
389,10,13,down,12.494615384615384
390,10,13,up,22.1
391,10,14,down,12.373529411764705
392,10,14,up,8.0
393,10,15,down,10.490588235294116
394,10,15,up,62.94111111111111
395,10,16,down,15.90952380952381
396,10,16,up,67.7
397,10,17,down,7.989999999999999
398,10,17,up,20.005
399,10,18,down,12.946666666666667
400,10,18,up,19.615714285714287
401,10,19,up,12.795
402,10,19,down,29.0725
403,10,20,down,8.5275
404,10,21,down,14.512
405,10,21,up,12.333333333333334
406,10,22,down,11.18421052631579
407,10,23,down,17.535714285714285
408,11,0,down,19.923333333333332
409,11,1,down,19.08
410,11,2,down,10.79
411,11,5,down,8.04
412,11,6,down,14.085
413,11,6,up,11.18
414,11,7,down,28.23
415,11,8,down,21.61685185185185
416,11,8,up,45.79
417,11,9,down,18.143225806451614
418,11,9,up,52.66888888888889
419,11,10,down,14.901818181818184
420,11,10,up,37.63666666666666
421,11,11,down,11.56188679245283
422,11,11,up,0.34
423,11,12,down,14.241153846153846
424,11,12,up,17.07
425,11,13,down,15.573055555555555
426,11,14,down,10.841428571428573
427,11,14,up,32.33714285714286
428,11,15,down,19.090526315789475
429,11,15,up,8.355
430,11,16,down,17.94170731707317
431,11,16,up,197.02
432,11,17,down,16.303620689655173
433,11,17,up,34.722
434,11,18,down,15.149736842105265
435,11,18,up,40.355
436,11,19,down,21.38722222222222
437,11,20,down,16.756
438,11,21,down,20.649285714285718
439,11,22,down,14.404285714285715
440,11,23,down,12.466666666666667
441,12,0,down,20.113999999999997
442,12,1,down,38.44
443,12,2,down,1.415
444,12,5,down,10.15
445,12,6,down,5.98
446,12,7,down,26.796363636363637
447,12,8,down,25.683617021276596
448,12,8,up,17.06
449,12,9,down,18.383846153846154
450,12,9,up,42.1125
451,12,10,down,19.207209302325584
452,12,10,up,56.78
453,12,11,down,226.85804347826087
454,12,11,up,19.69666666666667
455,12,12,down,22.349555555555558
456,12,12,up,27.01
457,12,13,down,19.896428571428572
458,12,13,up,12.79
459,12,14,down,23.48235294117647
460,12,14,up,50.876666666666665
461,12,15,down,22.365
462,12,15,up,27.353333333333335
463,12,16,down,18.3
464,12,16,up,33.61
465,12,17,down,15.954285714285714
466,12,17,up,39.730000000000004
467,12,18,down,16.041730769230767
468,12,18,up,42.785
469,12,19,down,19.52925925925926
470,12,19,up,43.06
471,12,20,down,21.24923076923077
472,12,21,down,23.430000000000003
473,12,22,down,9.86125
474,12,23,down,7.885
475,13,0,down,18.98
476,13,1,down,15.79
477,13,2,down,15.8
478,13,6,down,11.961428571428572
479,13,7,down,24.300666666666665
480,13,7,up,10.69
481,13,8,down,20.95212765957447
482,13,8,up,45.00666666666667
483,13,9,down,28.371470588235294
484,13,9,up,28.643333333333334
485,13,10,down,19.496779661016948
486,13,10,up,40.918
487,13,11,down,188.0689285714286
488,13,11,up,18.566
489,13,12,down,24.106511627906976
490,13,12,up,21.5375
491,13,13,down,23.512682926829267
492,13,13,up,35.14666666666667
493,13,14,down,21.109166666666667
494,13,14,up,13.415
495,13,15,down,35.75058823529412
496,13,15,up,21.616666666666664
497,13,16,down,29.028599999999997
498,13,16,up,32.94
499,13,17,down,22.66444444444444
500,13,17,up,99.165
501,13,18,down,19.916410256410256
502,13,18,up,16.6575
503,13,19,down,20.085476190476193
504,13,19,up,28.72
505,13,20,down,18.384210526315787
506,13,20,up,17.97
507,13,21,down,14.490666666666668
508,13,22,down,19.580000000000002
509,13,23,down,12.048
510,14,0,down,18.86
511,14,1,down,12.670000000000002
512,14,2,down,27.03
513,14,2,up,17.47
514,14,3,down,1.61
515,14,3,up,18.95
516,14,6,down,58.09
517,14,7,down,46.334545454545456
518,14,7,up,15.16
519,14,8,down,40.055263157894736
520,14,8,up,62.55
521,14,9,down,41.96847826086957
522,14,9,up,122.63
523,14,10,down,48.388
524,14,10,up,59.925
525,14,11,down,175.79045454545454
526,14,11,up,66.59333333333333
527,14,12,down,57.979285714285716
528,14,12,up,50.39166666666667
529,14,13,down,45.27770833333333
530,14,13,up,20.76
531,14,14,down,45.842499999999994
532,14,14,up,79.95750000000001
533,14,15,down,47.8842
534,14,15,up,34.076
535,14,16,down,43.26137931034482
536,14,16,up,51.12
537,14,17,down,41.8475
538,14,17,up,22.27
539,14,18,down,31.700344827586203
540,14,18,up,38.185
541,14,19,down,29.426000000000002
542,14,20,down,16.38769230769231
543,14,20,up,1.54
544,14,21,down,22.30909090909091
545,14,21,up,20.08
546,14,22,down,24.316666666666666
547,14,23,down,10.69
548,14,23,up,7.84
549,15,0,down,21.425
550,15,1,down,1.01
551,15,2,down,6.543333333333333
552,15,3,down,2.55
553,15,4,down,1.39
554,15,5,down,1.37
555,15,6,down,25.35
556,15,7,down,27.00428571428571
557,15,8,down,39.445945945945944
558,15,9,down,51.826511627906974
559,15,10,down,59.349999999999994
560,15,11,down,213.21315789473684
561,15,12,down,61.06888888888889
562,15,13,down,53.382
563,15,14,down,47.72717391304347
564,15,15,down,78.422
565,15,16,down,63.62877192982456
566,15,17,down,52.19745098039216
567,15,18,down,42.01305555555555
568,15,19,down,25.047777777777778
569,15,20,down,21.963529411764707
570,15,21,down,38.34875
571,15,22,down,23.35
572,15,23,down,22.779999999999998
573,B1,0,down,12.625
574,B1,0,up,16.17625
575,B1,1,up,14.212499999999999
576,B1,2,up,14.136153846153848
577,B1,2,down,11.83
578,B1,3,up,10.963333333333333
579,B1,4,up,12.96
580,B1,5,up,11.792
581,B1,5,down,15.03
582,B1,6,down,21.718823529411765
583,B1,6,up,20.345294117647057
584,B1,7,down,23.85047619047619
585,B1,7,up,15.817614678899082
586,B1,8,down,23.687200000000004
587,B1,8,up,15.839318181818182
588,B1,9,down,18.741111111111113
589,B1,9,up,16.18919191919192
590,B1,10,down,32.332857142857144
591,B1,10,up,16.524565217391306
592,B1,11,down,19.167272727272728
593,B1,11,up,81.81075342465753
594,B1,12,down,14.919565217391304
595,B1,12,up,16.024558823529414
596,B1,13,down,12.721428571428572
597,B1,13,up,17.512631578947367
598,B1,14,down,20.480588235294114
599,B1,14,up,11.678842105263158
600,B1,15,down,13.832142857142856
601,B1,15,up,15.867951807228915
602,B1,16,down,25.40473684210526
603,B1,16,up,14.690380952380952
604,B1,17,down,17.685
605,B1,17,up,16.777076923076923
606,B1,18,down,18.28125
607,B1,18,up,17.508492063492064
608,B1,19,down,13.680000000000001
609,B1,19,up,11.1901
610,B1,20,down,8.278571428571428
611,B1,20,up,11.717457627118643
612,B1,21,down,15.68
613,B1,21,up,10.529818181818182
614,B1,22,down,22.595999999999997
615,B1,22,up,12.271875
616,B1,23,down,12.823333333333332
617,B1,23,up,10.417857142857143
618,B3,0,up,14.033333333333333
619,B3,1,up,23.17
620,B3,4,up,10.9025
621,B3,5,up,20.78
622,B3,6,down,7.765
623,B3,6,up,20.91038461538462
624,B3,7,down,14.56
625,B3,7,up,14.113787878787878
626,B3,8,down,15.62
627,B3,8,up,17.366521739130434
628,B3,9,down,50.745000000000005
629,B3,9,up,14.508600000000001
630,B3,10,up,12.005882352941176
631,B3,10,down,27.21
632,B3,11,up,12.411153846153846
633,B3,12,down,12.89
634,B3,12,up,14.554999999999998
635,B3,13,down,40.468333333333334
636,B3,13,up,14.582727272727272
637,B3,14,down,16.7375
638,B3,14,up,13.974358974358974
639,B3,15,down,23.8075
640,B3,15,up,13.031199999999998
641,B3,16,down,17.25
642,B3,16,up,12.567741935483872
643,B3,17,down,19.534
644,B3,17,up,19.1012
645,B3,18,up,16.658333333333335
646,B3,19,up,12.363333333333332
647,B3,20,up,12.779166666666667
648,B3,21,up,6.1000000000000005
649,B3,22,up,7.915
650,B4,0,up,14.350000000000001
651,B4,1,up,21.535
652,B4,2,up,18.47
653,B4,3,up,11.785
654,B4,4,up,1.26
655,B4,5,up,25.61
656,B4,6,up,20.430000000000003
657,B4,7,up,20.617254901960784
658,B4,8,up,24.705483870967743
659,B4,9,up,25.64128571428571
660,B4,10,up,53.56923076923077
661,B4,11,up,26.567966101694914
662,B4,12,up,23.294761904761906
663,B4,13,up,20.79359375
664,B4,14,up,30.825573770491804
665,B4,15,up,28.43903846153846
666,B4,16,up,22.418750000000003
667,B4,17,up,21.672666666666668
668,B4,18,up,20.15222222222222
669,B4,19,up,10.129375
670,B4,20,up,8.113888888888889
671,B4,21,up,5.284
672,B4,22,up,9.15
673,B4,23,up,14.086153846153847
