,floor,hour,direction,week,avgWait
562,5,12,down,weekday,61.51339535
563,5,12,up,weekday,10.46121622
564,5,13,down,weekday,49.22449761
565,5,13,up,weekday,15.13309859
566,5,14,down,weekday,51.60777293
567,5,14,up,weekday,11.3401
568,5,15,down,weekday,57.33867299
569,5,15,up,weekday,16.38195122
570,5,16,down,weekday,52.51614458
571,5,16,up,weekday,11.6020202
572,5,17,down,weekday,65.00578313
573,5,17,up,weekday,11.9778481
574,5,18,down,weekday,53.88534884
575,5,18,up,weekday,12.2825
576,5,19,down,weekday,57.86894737
577,5,19,up,weekday,13.52134328
578,5,20,down,weekday,39.05545455
579,5,20,up,weekday,11.45095238
580,5,21,down,weekday,27.22987342
581,5,21,up,weekday,17.1845098
582,5,22,down,weekday,21.75818182
583,5,22,up,weekday,11.75461538
584,5,23,down,weekday,15.67484848
585,5,23,up,weekday,10.61533333
586,4,0,down,weekday,16.95535135
587,4,0,up,weekday,26.16833333
588,4,1,down,weekday,15.27857143
589,4,1,up,weekday,23.63666667
590,4,2,down,weekday,12.56923077
591,4,2,up,weekday,8.19
592,4,3,up,weekday,15.93
593,4,3,down,weekday,13.45
594,4,4,down,weekday,8.011
595,4,4,up,weekday,0.43
596,4,5,down,weekday,12.97428571
597,4,5,up,weekday,23.605
598,4,6,down,weekday,22.40166667
599,4,6,up,weekday,12.51214286
600,4,7,down,weekday,39.18066667
601,4,7,up,weekday,9.6775
602,4,8,down,weekday,43.94679348
603,4,8,up,weekday,10.54633333
604,4,9,down,weekday,28.46373494
605,4,9,up,weekday,10.19552632
606,4,10,down,weekday,25.95120482
607,4,10,up,weekday,11.18900901
608,4,11,down,weekday,37.14823529
609,4,11,up,weekday,13.09392593
610,4,12,down,weekday,36.59184874
611,4,12,up,weekday,9.921585366
612,4,13,down,weekday,33.61414201
613,4,13,up,weekday,11.06293651
614,4,14,down,weekday,36.83219409
615,4,14,up,weekday,10.4108125
616,4,15,down,weekday,30.35223776
617,4,15,up,weekday,12.71112903
618,4,16,down,weekday,30.14191882
619,4,16,up,weekday,10.8988806
620,4,17,down,weekday,31.46842697
621,4,17,up,weekday,13.79443299
622,4,18,down,weekday,31.68122137
623,4,18,up,weekday,11.9116
624,4,19,down,weekday,39.91878788
625,4,19,up,weekday,9.3834375
626,4,20,down,weekday,32.17528024
627,4,20,up,weekday,13.25789474
628,4,21,down,weekday,31.37875
629,4,21,up,weekday,13.36208333
630,4,22,down,weekday,22.718
631,4,22,up,weekday,14.94071429
632,4,23,down,weekday,16.65081967
633,4,23,up,weekday,12.131
634,3,0,down,weekday,12.85083333
635,3,0,up,weekday,14.54
636,3,1,down,weekday,12.85769231
637,3,1,up,weekday,15.44076923
638,3,2,up,weekday,2.341666667
639,3,2,down,weekday,10.28466667
640,3,3,up,weekday,14.2075
641,3,3,down,weekday,14.417
642,3,4,down,weekday,12.642
643,3,4,up,weekday,12.67
644,3,5,down,weekday,21.28125
645,3,5,up,weekday,13.12333333
646,3,6,down,weekday,27.0385567
647,3,6,up,weekday,13.77857143
648,3,7,down,weekday,40.87908333
649,3,7,up,weekday,10.25445946
650,3,8,down,weekday,30.4559375
651,3,8,up,weekday,9.7625
652,3,9,down,weekday,26.02320442
653,3,9,up,weekday,8.491111111
654,3,10,down,weekday,24.4271066
655,3,10,up,weekday,8.485703125
656,3,11,down,weekday,26.92695238
657,3,11,up,weekday,8.50751938
658,3,12,down,weekday,26.69846847
659,3,12,up,weekday,8.93733945
660,3,13,down,weekday,24.60463918
661,3,13,up,weekday,10.42054054
662,3,14,down,weekday,20.95643836
663,3,14,up,weekday,9.024102564
664,3,15,down,weekday,22.53346008
665,3,15,up,weekday,8.592913907
666,3,16,down,weekday,17.24274262
667,3,16,up,weekday,9.288062016
668,3,17,down,weekday,28.5430131
669,3,17,up,weekday,8.746666667
670,3,18,down,weekday,34.06288991
671,3,18,up,weekday,9.255833333
672,3,19,down,weekday,38.44122995
673,3,19,up,weekday,10.51176471
674,3,20,down,weekday,23.34587189
675,3,20,up,weekday,13.06090909
676,3,21,down,weekday,26.66265734
677,3,21,up,weekday,14.72947368
678,3,22,down,weekday,19.8238806
679,3,22,up,weekday,12.28380952
680,3,23,down,weekday,16.71956522
681,3,23,up,weekday,15.90363636
682,2,0,down,weekday,45.35
683,2,1,up,weekday,10.36
684,2,1,down,weekday,9.625
685,2,2,down,weekday,15.57
686,2,3,up,weekday,28.1125
687,2,3,down,weekday,16.85
688,2,4,down,weekday,9.866666667
689,2,6,down,weekday,29.24666667
690,2,6,up,weekday,18.34
691,2,7,down,weekday,40.92571429
692,2,7,up,weekday,9.3255
693,2,8,down,weekday,18.58304348
694,2,8,up,weekday,7.512280702
695,2,9,down,weekday,23.15211538
696,2,9,up,weekday,7.71592233
697,2,10,down,weekday,21.78979167
698,2,10,up,weekday,7.748055556
699,2,11,up,weekday,10.49744186
700,2,11,down,weekday,22.85469388
701,2,12,up,weekday,9.733170732
