,floor,hour,direction,week,avgWait
278,6,19,up,weekday,43.63554348
279,6,20,down,weekday,16.11854749
280,6,20,up,weekday,40.53084507
281,6,21,down,weekday,16.64714286
282,6,21,up,weekday,23.67528302
283,6,22,down,weekday,17.11742857
284,6,22,up,weekday,31.52106383
285,6,23,down,weekday,14.03265306
286,6,23,up,weekday,16.37894737
287,7,0,down,weekday,10.33653061
288,7,0,up,weekday,15.82
289,7,1,down,weekday,8.863846154
290,7,1,up,weekday,23.03
291,7,2,down,weekday,8.126363636
292,7,2,up,weekday,1.33
293,7,3,down,weekday,8.556923077
294,7,3,up,weekday,1.246666667
295,7,4,down,weekday,6.758571429
296,7,5,down,weekday,14.29818182
297,7,5,up,weekday,16.00666667
298,7,6,down,weekday,15.6255
299,7,6,up,weekday,27.454
300,7,7,down,weekday,16.51615385
301,7,7,up,weekday,50.37125
302,7,8,down,weekday,13.26138122
303,7,8,up,weekday,49.23146341
304,7,9,down,weekday,11.85182243
305,7,9,up,weekday,65.07985714
306,7,10,down,weekday,11.9743
307,7,10,up,weekday,40.46879518
308,7,11,down,weekday,11.9726749
309,7,11,up,weekday,56.94516854
310,7,12,down,weekday,14.06359184
311,7,12,up,weekday,53.98990566
312,7,13,down,weekday,13.06894977
313,7,13,up,weekday,45.51855422
314,7,14,down,weekday,12.10451923
315,7,14,up,weekday,36.20314286
316,7,15,down,weekday,10.72906667
317,7,15,up,weekday,48.51906542
318,7,16,down,weekday,11.41992933
319,7,16,up,weekday,38.86678261
320,7,17,down,weekday,13.13338926
321,7,17,up,weekday,44.87013158
322,7,18,down,weekday,13.98767176
323,7,18,up,weekday,39.12875
324,7,19,down,weekday,16.48743842
325,7,19,up,weekday,28.94358209
326,7,20,down,weekday,16.02946237
327,7,20,up,weekday,30.61153846
328,7,21,down,weekday,16.86014706
329,7,21,up,weekday,31.60282051
330,7,22,down,weekday,17.27370968
331,7,22,up,weekday,26.04034483
332,7,23,down,weekday,17.16192308
333,7,23,up,weekday,17.80181818
334,8,0,down,weekday,14.11384615
335,8,0,up,weekday,5.4775
336,8,1,down,weekday,14.15612903
337,8,1,up,weekday,15.83
338,8,2,down,weekday,17.20875
339,8,2,up,weekday,1.36
340,8,3,down,weekday,12.47
341,8,4,down,weekday,14.326
342,8,4,up,weekday,15.4775
343,8,5,down,weekday,14.8355
344,8,5,up,weekday,13.105
345,8,6,down,weekday,21.03203704
346,8,6,up,weekday,30.7125
347,8,7,down,weekday,17.55584158
348,8,7,up,weekday,41.30575758
349,8,8,down,weekday,14.25058537
350,8,8,up,weekday,41.56173077
351,8,9,down,weekday,15.42402985
352,8,9,up,weekday,48.21031915
353,8,10,down,weekday,12.02451163
354,8,10,up,weekday,41.10978495
355,8,11,down,weekday,10.88654709
356,8,11,up,weekday,41.04173077
357,8,12,down,weekday,11.6738009
358,8,12,up,weekday,42.27340426
