,floor,hour,direction,avgWait_weekend
213,5,21,down,21.133870967741935
214,5,21,up,14.824444444444445
215,5,22,down,19.304000000000002
216,5,22,up,21.115
217,5,23,down,13.329999999999998
218,5,23,up,5.768888888888889
219,6,0,down,12.25
220,6,0,up,11.97
221,6,1,down,14.234545454545453
222,6,1,up,1.11
223,6,2,down,7.553333333333334
224,6,3,down,4.093333333333333
225,6,3,up,14.94
226,6,4,down,14.86
227,6,5,down,11.04529411764706
228,6,6,down,16.57148148148148
229,6,6,up,21.677142857142858
230,6,7,down,14.995084745762712
231,6,7,up,34.30666666666667
232,6,8,down,12.776493506493505
233,6,8,up,35.24181818181818
234,6,9,down,14.047941176470587
235,6,9,up,48.367777777777775
236,6,10,down,12.408181818181818
237,6,10,up,52.230714285714285
238,6,11,down,13.419753086419753
239,6,11,up,65.98217391304348
240,6,12,down,11.194025974025974
241,6,12,up,42.86058823529412
242,6,13,down,9.913968253968253
243,6,13,up,54.61944444444445
244,6,14,down,19.083380281690143
245,6,14,up,35.205200000000005
246,6,15,down,15.021894736842105
247,6,15,up,50.31521739130435
248,6,16,down,13.777613636363634
249,6,16,up,31.555
250,6,17,down,10.7272
251,6,17,up,49.05461538461539
252,6,18,down,10.630315789473686
253,6,18,up,43.6005
254,6,19,down,11.372021276595746
255,6,19,up,49.8955
256,6,20,down,11.057792207792208
257,6,20,up,19.729333333333333
258,6,21,down,13.358958333333334
259,6,21,up,18.974
260,6,22,down,12.352368421052631
261,6,22,up,29.785
262,6,23,down,10.294444444444444
263,6,23,up,15.622222222222222
264,7,0,down,9.178
265,7,0,up,30.445
266,7,1,down,5.89
267,7,1,up,15.085
268,7,2,down,13.839999999999998
269,7,3,down,7.706666666666666
270,7,4,down,11.006
271,7,4,up,1.22
272,7,5,down,8.437000000000001
273,7,5,up,41.85
274,7,6,down,8.460588235294118
275,7,6,up,0.58
276,7,7,down,14.867
277,7,7,up,27.914545454545454
278,7,8,down,15.03735294117647
279,7,8,up,43.86952380952381
280,7,9,down,14.044354838709678
281,7,9,up,47.860769230769236
282,7,10,down,9.51469696969697
283,7,10,up,46.55642857142857
284,7,11,down,10.380684931506849
285,7,11,up,60.76533333333334
286,7,12,down,10.87983193277311
287,7,12,up,35.519999999999996
288,7,13,down,14.870116279069766
289,7,13,up,43.86192307692308
290,7,14,down,13.074166666666667
291,7,14,up,29.7935
292,7,15,down,13.839873417721519
293,7,15,up,47.493448275862065
294,7,16,down,14.227901234567902
295,7,16,up,40.14611111111111
296,7,17,down,11.67421052631579
297,7,17,up,38.633125
298,7,18,down,11.01810344827586
299,7,18,up,19.451999999999998
300,7,19,down,12.712976190476189
301,7,19,up,37.163333333333334
302,7,20,down,12.628815789473684
303,7,20,up,42.08222222222222
304,7,21,down,11.95734693877551
305,7,21,up,21.452222222222222
306,7,22,down,12.912894736842103
307,7,22,up,14.645
308,7,23,down,13.80888888888889
309,7,23,up,24.41
310,8,0,down,12.312000000000001
311,8,0,up,15.27
312,8,1,up,5.95
313,8,1,down,5.325
314,8,2,down,3.26
315,8,3,down,26.57
316,8,4,down,8.36
317,8,5,down,13.18
318,8,5,up,15.34
319,8,6,down,14.98391304347826
320,8,6,up,8.120000000000001
321,8,7,down,12.365147058823528
322,8,7,up,25.784
323,8,8,down,14.147142857142859
324,8,8,up,40.06444444444444
325,8,9,down,17.654444444444444
326,8,9,up,44.563
327,8,10,down,12.959560439560441
328,8,10,up,49.77
329,8,11,down,12.822911392405063
330,8,11,up,43.57818181818182
331,8,12,down,9.808833333333332
332,8,12,up,42.415
333,8,13,down,11.681066666666666
334,8,13,up,59.47571428571428
335,8,14,down,11.458723404255318
336,8,14,up,23.087142857142855
337,8,15,down,15.863626373626373
338,8,15,up,30.982307692307693
339,8,16,down,12.649651162790697
340,8,16,up,24.46857142857143
341,8,17,down,10.81034188034188
342,8,17,up,35.44
343,8,18,down,10.13201550387597
344,8,18,up,21.83
345,8,19,down,12.223820224719102
346,8,19,up,9.206999999999999
347,8,20,down,12.18098901098901
348,8,20,up,13.034
349,8,21,down,13.654411764705882
350,8,21,up,30.002499999999998
351,8,22,down,13.846400000000001
352,8,22,up,22.991666666666664
353,8,23,down,11.29375
354,8,23,up,18.93
355,9,0,down,13.056470588235294
356,9,0,up,30.045
357,9,1,down,6.415555555555556
358,9,2,up,12.166666666666666
359,9,2,down,13.313333333333333
360,9,3,down,15.845714285714285
361,9,3,up,16.52
362,9,4,down,8.99
363,9,5,down,16.262857142857143
364,9,6,down,14.629999999999999
365,9,6,up,0.9500000000000001
366,9,7,down,15.361777777777776
367,9,7,up,30.79368421052632
368,9,8,down,14.456999999999999
369,9,8,up,32.250454545454545
370,9,9,down,15.67304347826087
371,9,9,up,40.06916666666667
372,9,10,down,12.224791666666667
373,9,10,up,40.46583333333333
374,9,11,down,16.924594594594595
375,9,11,up,30.230526315789472
376,9,12,down,10.561888888888888
377,9,12,up,38.21666666666667
378,9,13,down,15.564366197183098
379,9,13,up,37.018
380,9,14,down,10.288735632183908
381,9,14,up,30.702777777777776
382,9,15,down,14.595588235294118
383,9,15,up,44.11052631578948
384,9,16,down,12.823749999999999
385,9,16,up,20.566
386,9,17,down,11.729811320754719
387,9,17,up,46.51238095238095
388,9,18,down,10.676929824561403
389,9,18,up,18.281111111111112
390,9,19,down,12.38287037037037
391,9,19,up,33.26272727272727
392,9,20,down,13.020491803278688
393,9,20,up,17.482222222222223
394,9,21,down,15.684237288135593
395,9,21,up,18.74
396,9,22,down,20.542758620689657
397,9,22,up,24.825000000000003
398,9,23,down,12.2575
399,10,0,up,1.59
400,10,3,down,10.88
401,10,7,down,15.41
402,10,7,up,24.13
403,10,8,down,10.88
404,10,8,up,7.855
405,10,9,down,3.335
406,10,9,up,163.6
407,10,10,down,9.178333333333333
408,10,11,down,11.1775
409,10,12,down,9.786666666666667
410,10,12,up,15.608
411,10,13,down,17.493125000000003
412,10,13,up,20.69
413,10,14,down,9.305714285714286
414,10,15,down,8.790000000000001
415,10,15,up,18.66
416,10,16,down,10.762142857142859
417,10,16,up,26.095
418,10,17,down,9.152222222222223
419,10,17,up,136.66666666666666
420,10,18,down,7.26
421,10,18,up,20.94333333333333
422,10,19,down,10.44
423,10,19,up,40.68
424,10,20,down,6.534999999999999
425,10,20,up,7.58
426,10,21,down,15.945
427,10,22,down,8.08
428,11,0,down,19.3252380952381
429,11,0,up,1.736666666666667
430,11,1,down,15.34875
431,11,1,up,1.01
432,11,2,up,9.645
433,11,2,down,22.84
434,11,3,down,18.11
435,11,4,down,14.9
436,11,5,down,14.249333333333334
437,11,6,down,17.666999999999998
438,11,6,up,30.98
439,11,7,down,18.857068965517243
440,11,7,up,18.58125
441,11,8,down,12.183291139240506
442,11,8,up,21.651111111111113
443,11,9,down,12.12875
444,11,9,up,23.08153846153846
445,11,10,down,13.43554054054054
446,11,10,up,35.07947368421053
447,11,11,down,15.270151515151515
448,11,11,up,51.09583333333334
449,11,12,down,13.01974358974359
450,11,12,up,22.913333333333338
451,11,13,down,13.751470588235295
452,11,13,up,25.49470588235294
453,11,14,down,10.4752
454,11,14,up,24.92
455,11,15,down,14.897159090909092
456,11,15,up,29.319999999999997
457,11,16,down,15.475981308411214
458,11,16,up,21.2225
459,11,17,down,12.019661016949152
460,11,17,up,109.10833333333333
461,11,18,down,14.887280701754387
462,11,18,up,28.80625
463,11,19,down,13.65872093023256
464,11,19,up,24.545454545454547
465,11,20,down,11.233578947368422
466,11,20,up,20.523333333333333
467,11,21,down,16.32193548387097
468,11,21,up,13.84
469,11,22,down,13.544166666666667
470,11,22,up,12.216666666666667
471,11,23,down,10.694782608695652
472,11,23,up,8.45
473,12,0,down,18.418125
474,12,0,up,7.71
475,12,1,down,3.533636363636364
476,12,1,up,0.29
477,12,2,down,6.067
478,12,2,up,0.9299999999999999
479,12,3,down,7.001666666666666
480,12,3,up,0.72
481,12,4,down,17.418
482,12,4,up,13.7
483,12,5,down,3.78375
484,12,5,up,0.66
485,12,6,down,17.715142857142855
486,12,6,up,25.715
487,12,7,down,16.779056603773583
488,12,7,up,22.67
489,12,8,down,14.396190476190476
490,12,8,up,43.486000000000004
491,12,9,down,20.68622950819672
492,12,9,up,30.71933333333333
493,12,10,down,22.20016129032258
494,12,10,up,44.305
495,12,11,down,13.832375000000003
496,12,11,up,45.11769230769231
497,12,12,down,12.899090909090908
498,12,12,up,38.392500000000005
499,12,13,down,12.413676470588236
500,12,13,up,27.300769230769234
501,12,14,down,15.24111111111111
502,12,14,up,65.16066666666667
503,12,15,down,16.739142857142856
504,12,15,up,28.683999999999997
505,12,16,down,15.467162162162161
506,12,16,up,24.245384615384616
507,12,17,down,12.589237288135593
508,12,17,up,41.787142857142854
509,12,18,down,10.261754385964913
510,12,18,up,31.499166666666667
511,12,19,down,10.142888888888887
512,12,19,up,21.53875
513,12,20,down,12.688749999999999
514,12,20,up,18.19888888888889
515,12,21,down,12.310588235294118
516,12,21,up,17.321666666666665
517,12,22,down,18.827333333333335
518,12,22,up,19.694444444444443
519,12,23,down,7.419999999999999
520,12,23,up,4.6375
521,13,0,down,17.668125
522,13,0,up,20.1675
523,13,1,down,14.7775
524,13,1,up,0.34
525,13,2,down,24.70375
526,13,3,down,16.880000000000003
527,13,4,down,10.04
528,13,5,down,19.184166666666666
529,13,6,down,12.063243243243244
530,13,6,up,14.387500000000001
531,13,7,down,15.186
532,13,7,up,18.683809523809526
533,13,8,down,15.534776119402984
534,13,8,up,24.35083333333333
535,13,9,down,16.59246575342466
536,13,9,up,23.524285714285718
537,13,10,down,18.30582278481013
538,13,10,up,29.789411764705882
539,13,11,down,24.295384615384613
540,13,11,up,30.35454545454546
541,13,12,down,11.401313131313131
542,13,12,up,21.450833333333335
543,13,13,down,18.1664
544,13,13,up,20.176
545,13,14,down,17.503086419753085
546,13,14,up,24.403846153846153
547,13,15,down,22.212857142857143
548,13,15,up,33.27
549,13,16,down,19.300813953488372
550,13,16,up,26.963333333333335
551,13,17,down,17.50885496183206
552,13,17,up,52.730999999999995
553,13,18,down,14.450999999999999
554,13,18,up,23.178
555,13,19,down,14.953465346534653
556,13,19,up,32.35
557,13,20,down,10.52764705882353
558,13,20,up,15.145
559,13,21,down,12.351186440677967
560,13,21,up,20.476666666666663
561,13,22,down,15.574482758620688
562,13,22,up,8.286666666666667
563,13,23,down,9.946923076923078
564,13,23,up,21.45
565,14,0,down,15.933846153846153
566,14,0,up,17.23
567,14,1,down,14.309166666666664
568,14,2,down,32.370000000000005
569,14,3,down,19.021666666666665
570,14,4,down,7.33
571,14,5,down,14.374
572,14,6,down,23.217916666666667
573,14,6,up,18.93
574,14,7,down,26.91227272727273
575,14,7,up,21.761428571428574
576,14,8,down,32.251463414634145
577,14,8,up,46.27166666666667
578,14,9,down,43.97395061728395
579,14,9,up,90.80714285714285
580,14,10,down,64.0490625
581,14,10,up,123.394
582,14,11,down,45.15821917808219
583,14,11,up,69.00647058823529
584,14,12,down,36.34506666666667
585,14,12,up,50.043333333333344
586,14,13,down,36.262142857142855
587,14,13,up,34.696000000000005
588,14,14,down,35.312266666666666
589,14,14,up,94.21727272727274
590,14,15,down,45.0046511627907
591,14,15,up,124.34714285714286
592,14,16,down,41.566097560975614
593,14,16,up,71.86800000000001
594,14,17,down,52.6065306122449
595,14,17,up,53.23636363636364
596,14,18,down,31.4408
597,14,18,up,31.405
598,14,19,down,27.093522727272727
599,14,19,up,26.318571428571428
600,14,20,down,23.01242857142857
601,14,20,up,9.035
602,14,21,down,25.276666666666667
603,14,21,up,15.540000000000001
604,14,22,down,21.36
605,14,22,up,19.9325
606,14,23,down,9.7
607,15,0,down,38.14
608,15,1,down,12.596666666666666
609,15,2,down,29.768333333333334
610,15,3,down,1.57
611,15,4,down,0.26
612,15,5,down,0.83
613,15,6,down,25.707
614,15,7,down,45.3675
615,15,8,down,40.37291666666667
616,15,9,down,43.31755555555556
617,15,10,down,63.13068965517241
618,15,11,down,59.03134615384616
619,15,12,down,57.583333333333336
620,15,13,down,57.736888888888885
621,15,14,down,45.256279069767444
622,15,15,down,41.483999999999995
623,15,16,down,56.835142857142856
624,15,17,down,64.39466666666667
625,15,18,down,34.70372881355932
626,15,19,down,25.617380952380948
627,15,20,down,25.169117647058822
628,15,21,down,24.780967741935484
629,15,22,down,25.93357142857143
630,15,23,down,11.672857142857142
631,B1,0,up,8.333846153846155
632,B1,1,up,4.921176470588235
633,B1,2,down,8.696666666666667
634,B1,2,up,4.600625
635,B1,3,up,0.39
636,B1,4,up,4.935714285714285
637,B1,5,up,2.9973684210526317
638,B1,6,down,19.02
639,B1,6,up,8.13031914893617
640,B1,7,down,20.805769230769233
641,B1,7,up,13.4792
642,B1,8,down,19.886470588235294
643,B1,8,up,13.386298342541437
644,B1,9,down,21.42607843137255
645,B1,9,up,17.313032786885245
646,B1,10,down,16.33717948717949
647,B1,10,up,17.680252100840335
648,B1,11,down,27.532083333333333
649,B1,11,up,21.14
650,B1,12,down,17.3875
651,B1,12,up,14.896791443850267
652,B1,13,down,24.826470588235296
653,B1,13,up,17.514685314685316
654,B1,14,down,19.278648648648648
655,B1,14,up,15.445503355704698
656,B1,15,down,24.822553191489362
657,B1,15,up,15.090705128205126
658,B1,16,down,17.313658536585365
659,B1,16,up,20.899315068493152
660,B1,17,down,19.680882352941175
661,B1,17,up,18.34635359116022
662,B1,18,down,18.081521739130434
663,B1,18,up,13.396653543307087
664,B1,19,down,13.645500000000002
665,B1,19,up,14.853014354066984
666,B1,20,down,11.074285714285713
667,B1,20,up,9.611179487179488
668,B1,21,down,5.398000000000001
669,B1,21,up,7.875673076923077
670,B1,22,down,11.680000000000001
671,B1,22,up,7.112340425531914
672,B1,23,up,9.152881355932204
673,B1,23,down,20.405
674,B3,1,up,1.38
675,B3,1,down,14.17
676,B3,2,up,14.13
677,B3,2,down,7.35
678,B3,5,up,6.65
679,B3,5,down,1.07
680,B3,6,up,12.032432432432433
681,B3,6,down,25.95
682,B3,7,down,26.27375
683,B3,7,up,11.799117647058823
684,B3,8,down,22.14205882352941
685,B3,8,up,13.177179487179487
686,B3,9,down,28.077999999999996
687,B3,9,up,15.137333333333334
688,B3,10,down,49.242000000000004
689,B3,10,up,12.346666666666668
690,B3,11,down,22.914444444444445
691,B3,11,up,14.335769230769232
692,B3,12,down,17.264166666666664
693,B3,12,up,20.471923076923076
694,B3,13,down,21.796363636363637
695,B3,13,up,10.568095238095239
696,B3,14,down,26.078571428571426
697,B3,14,up,11.376249999999999
698,B3,15,down,17.678181818181816
699,B3,15,up,24.605999999999998
700,B3,16,down,15.0925
701,B3,16,up,16.383478260869566
702,B3,17,down,39.74
703,B3,17,up,18.726923076923075
704,B3,18,down,39.885
705,B3,18,up,16.8625
706,B3,19,down,13.395
707,B3,19,up,19.45
708,B3,20,up,9.931000000000001
709,B3,21,up,9.895
710,B3,22,up,5.195
711,B3,23,up,11.015
712,B4,0,up,9.963333333333333
713,B4,1,up,1.39
714,B4,2,up,15.75
715,B4,3,up,14.835
716,B4,4,up,16.74
717,B4,5,up,0.655
718,B4,6,up,17.080000000000002
719,B4,7,up,13.068367346938777
720,B4,8,up,18.59285714285714
721,B4,9,up,22.209249999999997
722,B4,10,up,29.755348837209304
723,B4,11,up,21.70377777777778
724,B4,12,up,21.353432835820897
725,B4,13,up,22.312857142857144
726,B4,14,up,20.47281690140845
727,B4,15,up,26.12833333333333
728,B4,16,up,27.065333333333335
729,B4,17,up,26.864193548387096
730,B4,18,up,17.408918918918918
731,B4,19,up,17.950769230769232
732,B4,20,up,20.0965
733,B4,21,up,15.831875
734,B4,22,up,9.4675
735,B4,23,up,21.33
