"","floor","hour","week","direction","total","count","avgWait"
"929","03",22,"5","up",168.42,11,15.3109090909091
"930","03",22,"6","down",387.39,21,18.4471428571429
"931","03",22,"6","up",129.36,12,10.78
"932","03",23,"0","down",189.22,14,13.5157142857143
"933","03",23,"0","up",115.36,9,12.8177777777778
"934","03",23,"1","down",157.84,15,10.5226666666667
"935","03",23,"1","up",57.83,4,14.4575
"936","03",23,"2","down",267.96,19,14.1031578947368
"937","03",23,"2","up",214.01,14,15.2864285714286
"938","03",23,"3","down",210.13,20,10.5065
"939","03",23,"3","up",129.7,5,25.94
"940","03",23,"4","down",243.61,17,14.33
"941","03",23,"4","up",48.29,6,8.04833333333333
"942","03",23,"5","down",272,17,16
"943","03",23,"5","up",189.67,7,27.0957142857143
"944","03",23,"6","down",132.75,19,6.98684210526316
"945","03",23,"6","up",86.77,8,10.84625
"946","04",0,"0","down",90.14,8,11.2675
"947","04",0,"0","up",35.43,6,5.905
"948","04",0,"1","down",104.15,8,13.01875
"949","04",0,"1","up",39.63,5,7.926
"950","04",0,"2","down",138.92,10,13.892
