"","floor","hour","week","direction","total","count","avgWait"
"152","01",11,"1","up",1761.8,65,27.1046153846154
"153","01",11,"2","down",1138.83,19,59.9384210526316
"154","01",11,"2","up",1117.85,62,18.0298387096774
"155","01",11,"3","down",576.88,25,23.0752
"156","01",11,"3","up",1628.21,83,19.6169879518072
"157","01",11,"4","down",959.07,27,35.5211111111111
"158","01",11,"4","up",2011.73,94,21.4013829787234
"159","01",11,"5","down",1331.46,27,49.3133333333333
"160","01",11,"5","up",1713.35,81,21.1524691358025
"161","01",11,"6","down",1153.45,20,57.6725
"162","01",11,"6","up",2162.39,86,25.1440697674419
"163","01",12,"0","down",1335.38,24,55.6408333333333
"164","01",12,"0","up",2451.38,90,27.2375555555556
"165","01",12,"1","down",489.85,16,30.615625
"166","01",12,"1","up",1219.95,61,19.9991803278689
"167","01",12,"2","down",1311.34,36,36.4261111111111
"168","01",12,"2","up",1819.82,95,19.156
"169","01",12,"3","down",762.51,18,42.3616666666667
"170","01",12,"3","up",1987.26,83,23.9428915662651
"171","01",12,"4","down",751.53,23,32.6752173913043
"172","01",12,"4","up",1572.25,75,20.9633333333333
"173","01",12,"5","down",1048.03,38,27.5797368421053
"174","01",12,"5","up",1966.2,84,23.4071428571429
"175","01",12,"6","down",1303.47,21,62.07
"176","01",12,"6","up",2022.43,86,23.5166279069767
"177","01",13,"0","down",1941.41,24,80.8920833333333
"178","01",13,"0","up",2347.23,98,23.9513265306122
"179","01",13,"1","down",1629.91,28,58.2110714285714
"180","01",13,"1","up",1866.65,71,26.2908450704225
"181","01",13,"2","down",2098.3,35,59.9514285714286
"182","01",13,"2","up",1920.48,88,21.8236363636364
"183","01",13,"3","down",1259.23,29,43.421724137931
"184","01",13,"3","up",2105.92,84,25.0704761904762
"185","01",13,"4","down",1424.67,37,38.5045945945946
"186","01",13,"4","up",2033.31,86,23.6431395348837
"187","01",13,"5","down",1439.25,28,51.4017857142857
"188","01",13,"5","up",2087.3,91,22.9373626373626
"189","01",13,"6","down",954.57,20,47.7285
"190","01",13,"6","up",3058.79,103,29.6969902912621
"191","01",14,"0","down",1277.13,20,63.8565
"192","01",14,"0","up",2780.72,95,29.2707368421053
"193","01",14,"1","down",904.66,19,47.6136842105263
"194","01",14,"1","up",1743.54,64,27.2428125
"195","01",14,"2","down",1092.52,35,31.2148571428571
"196","01",14,"2","up",2187.4,89,24.5775280898876
"197","01",14,"3","down",2222.86,26,85.4946153846154
"198","01",14,"3","up",2316.28,83,27.9069879518072
"199","01",14,"4","down",1234.7,33,37.4151515151515
"200","01",14,"4","up",2475.48,86,28.7846511627907
"201","01",14,"5","down",884.32,25,35.3728
"202","01",14,"5","up",2023.17,94,21.523085106383
"203","01",14,"6","down",749.52,14,53.5371428571429
"204","01",14,"6","up",3882.17,115,33.758
"205","01",15,"0","down",830.77,25,33.2308
"206","01",15,"0","up",4136.72,106,39.0256603773585
"207","01",15,"1","down",374.16,20,18.708
"208","01",15,"1","up",2515.14,74,33.9883783783784
"209","01",15,"2","down",1052.55,26,40.4826923076923
"210","01",15,"2","up",3088.55,96,32.1723958333333
"211","01",15,"3","down",949.17,21,45.1985714285714
"212","01",15,"3","up",2476.03,95,26.0634736842105
"213","01",15,"4","down",1008.84,28,36.03
"214","01",15,"4","up",2707.67,94,28.805
"215","01",15,"5","down",1805.56,34,53.1047058823529
"216","01",15,"5","up",2572.13,98,26.2462244897959
