,floor,hour,week,direction,total,count,week_avgWait
1848,13,14,3,down,139.56,5,27.912
1849,13,14,4,down,83.72,5,16.744
1850,13,14,4,up,56.76,2,28.38
1851,13,14,5,down,200.08,13,15.39076923
1852,13,14,5,up,31.36,1,31.36
1853,13,14,6,down,114.69,8,14.33625
1854,13,15,0,down,84.29,4,21.0725
1855,13,15,1,down,53.28,3,17.76
1856,13,15,2,down,187.31,13,14.40846154
1857,13,15,3,down,96.61,6,16.10166667
1858,13,15,4,down,87.36,5,17.472
1859,13,15,4,up,32.61,1,32.61
1860,13,15,5,down,117.81,5,23.562
1861,13,15,6,down,109.21,6,18.20166667
1862,13,16,0,down,56.28,5,11.256
1863,13,16,0,up,27.06,1,27.06
1864,13,16,1,down,105.59,9,11.73222222
1865,13,16,2,down,110.06,4,27.515
1866,13,16,3,down,167.76,8,20.97
1867,13,16,4,down,72.04,4,18.01
1868,13,16,5,down,162.68,9,18.07555556
1869,13,16,6,down,183.45,6,30.575
1870,13,17,0,down,155.08,9,17.23111111
1871,13,17,1,down,311.9,11,28.35454545
1872,13,17,2,down,212.57,7,30.36714286
1873,13,17,3,down,329.07,14,23.505
1874,13,17,4,down,132.27,6,22.045
1875,13,17,4,up,16.09,1,16.09
1876,13,17,5,down,277.29,20,13.8645
1877,13,17,5,up,1.28,1,1.28
1878,13,17,6,down,173.24,5,34.648
1879,13,18,0,down,74.17,7,10.59571429
1880,13,18,1,down,130.52,8,16.315
1881,13,18,1,up,20.39,1,20.39
1882,13,18,2,down,119.36,6,19.89333333
1883,13,18,2,up,68.05,1,68.05
1884,13,18,3,down,28.7,2,14.35
1885,13,18,3,up,7.7,1,7.7
1886,13,18,4,down,154.32,5,30.864
1887,13,18,5,down,137.73,7,19.67571429
1888,13,18,5,up,21.61,1,21.61
1889,13,18,6,down,74.5,5,14.9
1890,13,19,0,down,62.66,5,12.532
1891,13,19,1,down,27.19,3,9.063333333
1892,13,19,2,down,151.28,7,21.61142857
1893,13,19,3,down,41.6,3,13.86666667
1894,13,19,4,down,60.74,2,30.37
1895,13,19,5,down,147.03,9,16.33666667
1896,13,19,6,down,54.77,5,10.954
1897,13,20,0,down,133,6,22.16666667
1898,13,20,1,down,56.38,4,14.095
1899,13,20,2,down,10.87,1,10.87
1900,13,20,3,down,56.24,5,11.248
1901,13,20,4,down,26.41,2,13.205
1902,13,20,5,down,188.87,6,31.47833333
1903,13,20,5,up,54.33,1,54.33
1904,13,20,6,down,61.04,2,30.52
1905,13,20,6,up,27.21,1,27.21
1906,13,21,0,down,22.02,2,11.01
1907,13,21,0,up,2.88,1,2.88
1908,13,21,1,down,145.82,5,29.164
1909,13,21,2,down,65.76,4,16.44
1910,13,21,2,up,17.86,1,17.86
1911,13,21,3,down,2.61,1,2.61
1912,13,21,4,down,31.94,2,15.97
1913,13,21,4,up,55.63,1,55.63
1914,13,21,5,down,131.99,3,43.99666667
1915,13,21,6,down,79.42,4,19.855
1916,13,22,0,down,127.68,7,18.24
1917,13,22,0,up,57.05,1,57.05
1918,13,22,1,down,34.95,3,11.65
1919,13,22,2,down,88.9,7,12.7
1920,13,22,3,down,224.29,8,28.03625
1921,13,22,3,up,10.96,1,10.96
1922,13,22,4,down,82.27,4,20.5675
1923,13,22,5,down,100.69,4,25.1725
1924,13,22,6,down,176.3,8,22.0375
1925,13,22,6,up,12.24,1,12.24
1926,13,23,0,down,32.66,1,32.66
1927,13,23,0,up,23.15,1,23.15
1928,13,23,1,down,30.01,3,10.00333333
1929,13,23,2,down,47.37,5,9.474
1930,13,23,2,up,11.93,2,5.965
1931,13,23,3,down,96.14,6,16.02333333
1932,13,23,3,up,45.06,2,22.53
1933,13,23,4,down,25.94,1,25.94
1934,13,23,5,down,69.39,3,23.13
1935,13,23,5,up,73.42,2,36.71
1936,13,23,6,down,14.92,1,14.92
1937,14,0,0,down,64.19,5,12.838
1938,14,0,1,down,10.49,2,5.245
1939,14,0,2,down,16,1,16
1940,14,0,3,down,36.96,4,9.24
1941,14,0,4,down,46.19,2,23.095
1942,14,0,4,up,31.1,1,31.1
1943,14,0,6,down,17.73,2,8.865
1944,14,1,0,down,19.03,2,9.515
1945,14,1,3,down,8.15,1,8.15
1946,14,1,6,down,39.62,2,19.81
1947,14,2,0,down,1.36,1,1.36
1948,14,2,0,up,1.07,1,1.07
1949,14,2,2,down,16.33,1,16.33
1950,14,2,3,up,1.6,1,1.6
1951,14,2,4,down,16.13,1,16.13
1952,14,2,6,down,16.32,1,16.32
1953,14,2,6,up,14.94,1,14.94
1954,14,3,3,down,9.45,1,9.45
1955,14,3,3,up,16.31,1,16.31
1956,14,3,4,down,18.3,2,9.15
1957,14,3,6,down,1.37,1,1.37
1958,14,4,2,down,0.91,1,0.91
1959,14,4,3,down,14.96,1,14.96
1960,14,4,6,down,1.44,1,1.44
1961,14,5,2,down,16.28,1,16.28
1962,14,5,5,down,23.95,1,23.95
1963,14,6,0,down,17.68,1,17.68
1964,14,6,1,down,209.41,10,20.941
1965,14,6,2,down,226.32,11,20.57454545
1966,14,6,3,down,169.57,9,18.84111111
1967,14,6,3,up,28.57,1,28.57
1968,14,6,4,down,225.94,9,25.10444444
1969,14,6,4,up,113.04,3,37.68
1970,14,6,5,down,77.8,3,25.93333333
1971,14,6,6,down,43.28,3,14.42666667
1972,14,6,6,up,19.04,1,19.04
1973,14,7,0,down,240.54,7,34.36285714
1974,14,7,1,down,351.94,13,27.07230769
1975,14,7,1,up,18.35,1,18.35
1976,14,7,2,down,322.35,20,16.1175
1977,14,7,3,down,477.4,19,25.12631579
1978,14,7,4,down,413.24,22,18.78363636
1979,14,7,5,down,288.47,11,26.22454545
1980,14,7,5,up,6.79,1,6.79
1981,14,7,6,down,164.93,8,20.61625
1982,14,8,0,down,235.32,11,21.39272727
1983,14,8,1,down,350.39,17,20.61117647
1984,14,8,1,up,35.77,2,17.885
1985,14,8,2,down,366.31,13,28.17769231
1986,14,8,2,up,35.33,1,35.33
1987,14,8,3,down,383.99,14,27.42785714
1988,14,8,3,up,35.9,2,17.95
1989,14,8,4,down,363.82,16,22.73875
1990,14,8,4,up,28.04,1,28.04
1991,14,8,5,down,483.69,22,21.98590909
1992,14,8,5,up,1.36,1,1.36
1993,14,8,6,down,264.98,15,17.66533333
1994,14,9,0,down,189.31,7,27.04428571
1995,14,9,0,up,7.45,3,2.483333333
1996,14,9,1,down,280.64,10,28.064
1997,14,9,2,down,103.41,7,14.77285714
1998,14,9,3,down,433.62,13,33.35538462
1999,14,9,4,down,88.5,5,17.7
2000,14,9,5,down,329.59,21,15.6947619
2001,14,9,6,down,213.23,6,35.53833333
2002,14,10,0,down,236.22,11,21.47454545
2003,14,10,1,down,309.71,12,25.80916667
2004,14,10,2,down,96.79,5,19.358
2005,14,10,3,down,137.76,6,22.96
2006,14,10,4,down,113.12,5,22.624
2007,14,10,4,up,10.87,1,10.87
2008,14,10,5,down,158.24,9,17.58222222
2009,14,10,5,up,9.53,1,9.53
2010,14,10,6,down,241.38,12,20.115
2011,14,11,0,down,38.08,3,12.69333333
2012,14,11,1,down,97.74,5,19.548
2013,14,11,2,down,95.45,3,31.81666667
2014,14,11,3,down,96.3,8,12.0375
2015,14,11,4,down,89.91,5,17.982
2016,14,11,4,up,36.49,1,36.49
2017,14,11,5,down,357.28,13,27.48307692
2018,14,11,5,up,32.57,1,32.57
2019,14,11,6,down,101.09,5,20.218
2020,14,12,0,down,115.85,7,16.55
2021,14,12,1,down,90.24,5,18.048
2022,14,12,2,down,85.19,6,14.19833333
2023,14,12,3,down,119.56,8,14.945
2024,14,12,4,down,86.95,6,14.49166667
2025,14,12,5,down,250.27,12,20.85583333
2026,14,12,6,down,175.47,6,29.245
2027,14,12,6,up,19.23,1,19.23
2028,14,13,0,down,130.63,8,16.32875
2029,14,13,1,down,279.65,12,23.30416667
2030,14,13,2,down,267.48,13,20.57538462
2031,14,13,3,down,159.98,6,26.66333333
2032,14,13,4,down,224.83,11,20.43909091
2033,14,13,5,down,431.14,27,15.96814815
2034,14,13,6,down,173.66,10,17.366
2035,14,14,0,down,72,6,12
2036,14,14,1,down,124.7,5,24.94
2037,14,14,2,down,80.2,4,20.05
2038,14,14,3,down,148.57,6,24.76166667
2039,14,14,4,down,114.91,8,14.36375
2040,14,14,4,up,2.4,1,2.4
2041,14,14,5,down,241.44,13,18.57230769
2042,14,14,5,up,68.99,2,34.495
2043,14,14,6,down,163.78,8,20.4725
2044,14,15,0,down,153.1,4,38.275
2045,14,15,1,down,248.47,8,31.05875
2046,14,15,1,up,16.32,1,16.32
2047,14,15,2,down,138.96,8,17.37
2048,14,15,3,down,77.56,4,19.39
2049,14,15,4,down,82.64,9,9.182222222
2050,14,15,4,up,20,2,10
2051,14,15,5,down,241.41,14,17.24357143
2052,14,15,6,down,266.71,10,26.671
2053,14,16,0,down,75.96,5,15.192
2054,14,16,0,up,12.25,1,12.25
2055,14,16,1,down,137.18,6,22.86333333
2056,14,16,2,down,67.84,4,16.96
2057,14,16,3,down,119.16,4,29.79
2058,14,16,4,down,73.37,4,18.3425
2059,14,16,5,down,212.3,8,26.5375
2060,14,16,6,down,145.36,7,20.76571429
2061,14,17,0,down,152.15,9,16.90555556
2062,14,17,1,down,330.99,13,25.46076923
2063,14,17,2,down,294.79,15,19.65266667
2064,14,17,3,down,111.8,10,11.18
2065,14,17,4,down,329.54,9,36.61555556
2066,14,17,5,down,437.79,18,24.32166667
2067,14,17,6,down,233.46,8,29.1825
2068,14,18,0,down,263.01,11,23.91
2069,14,18,0,up,40.32,4,10.08
2070,14,18,1,down,288.67,13,22.20538462
2071,14,18,1,up,0.74,1,0.74
2072,14,18,2,down,222.4,12,18.53333333
2073,14,18,3,down,114.46,5,22.892
2074,14,18,4,down,224.95,10,22.495
2075,14,18,5,down,365.31,12,30.4425
2076,14,18,6,down,111.43,5,22.286
2077,14,19,0,down,30.09,2,15.045
2078,14,19,0,up,23.11,1,23.11
2079,14,19,1,down,148.13,10,14.813
2080,14,19,2,down,201.04,9,22.33777778
2081,14,19,2,up,50.33,1,50.33
2082,14,19,3,down,134.5,7,19.21428571
2083,14,19,4,down,34.13,4,8.5325
2084,14,19,4,up,9.35,1,9.35
2085,14,19,5,down,248.51,11,22.59181818
2086,14,19,5,up,26.68,2,13.34
2087,14,19,6,down,36.19,3,12.06333333
2088,14,20,0,down,143.5,7,20.5
2089,14,20,0,up,17.63,1,17.63
2090,14,20,1,down,76.47,5,15.294
2091,14,20,2,down,51.5,4,12.875
2092,14,20,2,up,9.56,1,9.56
2093,14,20,3,down,130.43,6,21.73833333
2094,14,20,4,down,77.37,3,25.79
2095,14,20,5,down,128.26,6,21.37666667
2096,14,20,6,down,26.38,2,13.19
2097,14,21,0,down,125.42,6,20.90333333
2098,14,21,1,down,81.19,2,40.595
2099,14,21,1,up,10.89,1,10.89
2100,14,21,2,down,52.89,4,13.2225
2101,14,21,3,down,58.03,3,19.34333333
2102,14,21,4,down,139.51,5,27.902
2103,14,21,5,down,39.77,2,19.885
2104,14,21,5,up,1.34,1,1.34
2105,14,21,6,down,27.33,3,9.11
2106,14,22,0,down,81.72,3,27.24
2107,14,22,1,down,153.82,6,25.63666667
2108,14,22,1,up,68.92,1,68.92
2109,14,22,2,down,87.92,5,17.584
2110,14,22,3,down,78.08,4,19.52
2111,14,22,4,down,24.46,2,12.23
2112,14,22,4,up,16.29,1,16.29
2113,14,22,5,down,159.67,7,22.81
2114,14,22,6,down,17.38,5,3.476
2115,14,23,0,down,100.52,4,25.13
2116,14,23,0,up,15.87,1,15.87
2117,14,23,1,down,141.54,7,20.22
2118,14,23,2,down,123.46,5,24.692
2119,14,23,3,down,74.86,8,9.3575
2120,14,23,4,down,208.76,5,41.752
2121,14,23,4,up,1.34,1,1.34
2122,14,23,5,down,293.43,10,29.343
2123,14,23,6,down,136.97,5,27.394
2124,15,0,0,down,4.01,2,2.005
2125,15,0,1,down,32.62,1,32.62
2126,15,0,4,down,2.7,2,1.35
2127,15,0,5,down,37.61,3,12.53666667
2128,15,0,6,down,29.87,2,14.935
2129,15,1,3,down,10.18,2,5.09
2130,15,1,4,down,1.1,1,1.1
2131,15,1,5,down,48.16,4,12.04
2132,15,1,6,down,2.52,1,2.52
2133,15,2,0,down,21.4,2,10.7
2134,15,2,1,down,16.37,1,16.37
2135,15,2,6,down,27.16,2,13.58
2136,15,3,0,down,42.88,2,21.44
2137,15,3,1,down,2.16,1,2.16
2138,15,3,5,down,25.74,1,25.74
2139,15,4,3,down,2.72,1,2.72
2140,15,5,0,down,1.37,1,1.37
2141,15,5,1,down,33.94,1,33.94
2142,15,5,2,down,16.4,1,16.4
2143,15,5,3,down,36.04,1,36.04
2144,15,5,4,down,42.9,2,21.45
2145,15,6,0,down,91.77,3,30.59
2146,15,6,1,down,255.36,12,21.28
2147,15,6,2,down,301.37,9,33.48555556
2148,15,6,3,down,211.6,10,21.16
2149,15,6,4,down,208.05,10,20.805
2150,15,6,5,down,76.41,4,19.1025
2151,15,6,6,down,106.07,6,17.67833333
2152,15,7,0,down,279.82,13,21.52461538
2153,15,7,1,down,339.34,18,18.85222222
2154,15,7,2,down,495.8,22,22.53636364
2155,15,7,3,down,476.53,20,23.8265
2156,15,7,4,down,476.28,22,21.64909091
2157,15,7,5,down,384.04,12,32.00333333
2158,15,7,6,down,372.38,18,20.68777778
2159,15,8,0,down,195.99,10,19.599
2160,15,8,1,down,203.56,8,25.445
2161,15,8,2,down,179.34,11,16.30363636
2162,15,8,3,down,289.64,15,19.30933333
2163,15,8,4,down,195.14,11,17.74
2164,15,8,5,down,385.6,22,17.52727273
2165,15,8,6,down,149.38,7,21.34
2166,15,9,0,down,73.12,5,14.624
2167,15,9,1,down,151.2,7,21.6
2168,15,9,2,down,51.63,2,25.815
2169,15,9,3,down,51.76,4,12.94
2170,15,9,4,down,25.71,2,12.855
2171,15,9,5,down,286.4,10,28.64
2172,15,9,6,down,175.66,6,29.27666667
2173,15,10,0,down,94.55,4,23.6375
2174,15,10,1,down,103.35,6,17.225
2175,15,10,2,down,35.84,4,8.96
2176,15,10,3,down,132.1,7,18.87142857
2177,15,10,4,down,116.35,5,23.27
2178,15,10,5,down,210.63,9,23.40333333
2179,15,10,6,down,60.62,4,15.155
2180,15,11,0,down,104.88,6,17.48
2181,15,11,1,down,225.79,7,32.25571429
2182,15,11,2,down,145.96,9,16.21777778
2183,15,11,3,down,152.14,6,25.35666667
2184,15,11,4,down,232.26,13,17.86615385
2185,15,11,5,down,172.34,9,19.14888889
2186,15,11,6,down,139.14,5,27.828
2187,15,12,0,down,173.14,8,21.6425
2188,15,12,1,down,92.82,7,13.26
2189,15,12,2,down,143.13,6,23.855
2190,15,12,3,down,200.88,7,28.69714286
2191,15,12,4,down,162.55,6,27.09166667
2192,15,12,5,down,152.2,7,21.74285714
2193,15,12,6,down,278.1,10,27.81
2194,15,13,0,down,215.62,12,17.96833333
2195,15,13,1,down,316.81,12,26.40083333
2196,15,13,2,down,111.66,7,15.95142857
2197,15,13,3,down,124.08,5,24.816
2198,15,13,4,down,151.41,8,18.92625
2199,15,13,5,down,321.25,15,21.41666667
2200,15,13,6,down,285.84,13,21.98769231
2201,15,14,0,down,168.27,7,24.03857143
2202,15,14,1,down,121.83,9,13.53666667
2203,15,14,2,down,78.51,4,19.6275
2204,15,14,3,down,269.49,10,26.949
2205,15,14,4,down,270.15,9,30.01666667
2206,15,14,5,down,398.63,18,22.14611111
2207,15,14,6,down,201.09,7,28.72714286
2208,15,15,0,down,232.12,9,25.79111111
2209,15,15,1,down,213.47,8,26.68375
2210,15,15,2,down,235.26,10,23.526
2211,15,15,3,down,268.02,9,29.78
2212,15,15,4,down,86.5,8,10.8125
2213,15,15,5,down,336.68,13,25.89846154
2214,15,15,6,down,194.41,7,27.77285714
2215,15,16,0,down,146.88,7,20.98285714
2216,15,16,1,down,48.59,5,9.718
2217,15,16,2,down,193.65,9,21.51666667
2218,15,16,3,down,216.91,9,24.10111111
2219,15,16,4,down,76.92,5,15.384
2220,15,16,5,down,201.04,9,22.33777778
2221,15,16,6,down,70.65,3,23.55
2222,15,17,0,down,220.66,10,22.066
2223,15,17,1,down,438.13,15,29.20866667
2224,15,17,2,down,363.65,11,33.05909091
2225,15,17,3,down,272.94,10,27.294
2226,15,17,4,down,241.39,10,24.139
2227,15,17,5,down,561.86,18,31.21444444
2228,15,17,6,down,190.94,7,27.27714286
2229,15,18,0,down,108.05,11,9.822727273
2230,15,18,1,down,267.65,13,20.58846154
2231,15,18,2,down,125.88,7,17.98285714
2232,15,18,3,down,337.23,12,28.1025
2233,15,18,4,down,17.35,1,17.35
2234,15,18,5,down,378.74,15,25.24933333
2235,15,18,6,down,83.45,6,13.90833333
2236,15,19,0,down,143.64,9,15.96
2237,15,19,1,down,174.72,6,29.12
2238,15,19,2,down,220.92,7,31.56
2239,15,19,3,down,155.39,7,22.19857143
2240,15,19,4,down,211.96,6,35.32666667
2241,15,19,5,down,222.73,13,17.13307692
2242,15,19,6,down,85.81,6,14.30166667
2243,15,20,0,down,83.06,9,9.228888889
2244,15,20,1,down,88.91,5,17.782
2245,15,20,2,down,263.97,10,26.397
2246,15,20,3,down,162.06,7,23.15142857
2247,15,20,4,down,16.56,3,5.52
2248,15,20,5,down,145.51,8,18.18875
2249,15,20,6,down,169.59,9,18.84333333
2250,15,21,0,down,95.37,4,23.8425
2251,15,21,1,down,28.53,2,14.265
2252,15,21,2,down,107.15,3,35.71666667
2253,15,21,3,down,50.12,5,10.024
2254,15,21,4,down,165.4,6,27.56666667
2255,15,21,5,down,95.98,8,11.9975
2256,15,21,6,down,41.1,5,8.22
2257,15,22,0,down,140.27,4,35.0675
2258,15,22,1,down,112.88,7,16.12571429
2259,15,22,2,down,219.34,10,21.934
2260,15,22,3,down,85.32,5,17.064
2261,15,22,4,down,128.97,5,25.794
2262,15,22,5,down,98.18,3,32.72666667
2263,15,22,6,down,86.33,4,21.5825
2264,15,23,0,down,122.11,6,20.35166667
2265,15,23,1,down,149.37,5,29.874
2266,15,23,2,down,101.95,3,33.98333333
2267,15,23,3,down,83.13,6,13.855
2268,15,23,4,down,54.88,2,27.44
2269,15,23,5,down,137.42,6,22.90333333
2270,15,23,6,down,91.69,6,15.28166667
