,floor,hour,direction,week,avgWait
479,6,19,down,weekend,16.73857143
480,6,19,up,weekend,19.533
481,6,20,down,weekend,20.896
482,6,20,up,weekend,17.91588235
483,6,21,down,weekend,40.18
484,6,21,up,weekend,15.66333333
485,6,22,down,weekend,13.59
486,6,22,up,weekend,17.91272727
487,6,23,down,weekend,15.645
488,6,23,up,weekend,18.26789474
489,7,0,down,weekend,8.943333333
490,7,0,up,weekend,17.69
491,7,1,down,weekend,16.685
492,7,1,up,weekend,15.53
493,7,2,down,weekend,12.14
494,7,4,down,weekend,9.165
495,7,4,up,weekend,17.09333333
496,7,5,up,weekend,16.27666667
497,7,6,down,weekend,16.88193548
498,7,6,up,weekend,26.92333333
499,7,7,down,weekend,28.96461538
500,7,7,up,weekend,11.16666667
501,7,8,down,weekend,27.13421053
502,7,8,up,weekend,30.88333333
503,7,9,down,weekend,24.45217391
504,7,9,up,weekend,12.835
505,7,10,down,weekend,16.55043478
506,7,10,up,weekend,24.31333333
507,7,11,down,weekend,21.90586207
508,7,11,up,weekend,4.025
509,7,12,down,weekend,26.38791667
510,7,12,up,weekend,15.182
511,7,13,down,weekend,18.468
512,7,13,up,weekend,13.31166667
513,7,14,down,weekend,26.18075
514,7,14,up,weekend,15.59647059
515,7,15,down,weekend,14.11230769
516,7,15,up,weekend,17.65
517,7,16,down,weekend,19.90208333
518,7,16,up,weekend,6.725
519,7,17,down,weekend,26.93133333
520,7,17,up,weekend,10.16272727
521,7,18,down,weekend,27.761
522,7,19,down,weekend,21.86090909
523,7,19,up,weekend,29.34666667
524,7,20,down,weekend,17.11
525,7,20,up,weekend,10.07
526,7,21,down,weekend,12.69333333
527,7,22,down,weekend,21.8547619
528,7,22,up,weekend,15.7575
529,7,23,down,weekend,34.655
530,7,23,up,weekend,12.9
531,8,0,up,weekend,45.61
532,8,1,up,weekend,9.6625
533,8,1,down,weekend,11.24714286
534,8,2,down,weekend,8.0475
535,8,2,up,weekend,9.55
536,8,3,down,weekend,15.75
537,8,3,up,weekend,42.18
538,8,4,down,weekend,1.176666667
539,8,4,up,weekend,12.2
540,8,5,down,weekend,19.358
541,8,6,down,weekend,21.50925926
542,8,6,up,weekend,23.10666667
543,8,7,down,weekend,25.23416667
544,8,7,up,weekend,17.77625
545,8,8,down,weekend,25.83074074
546,8,8,up,weekend,14.00230769
547,8,9,down,weekend,23.21619048
548,8,9,up,weekend,18.645
549,8,10,down,weekend,23.00823529
550,8,10,up,weekend,13.99285714
551,8,11,down,weekend,16.479
552,8,11,up,weekend,15.4175
553,8,12,down,weekend,19.205
554,8,12,up,weekend,13.436
555,8,13,down,weekend,21.53181818
556,8,13,up,weekend,12.304
557,8,14,down,weekend,20.10947368
558,8,14,up,weekend,17.087
559,8,15,down,weekend,21.63416667
560,8,15,up,weekend,9.86
561,8,16,down,weekend,18.94933333
562,8,16,up,weekend,12.13
563,8,17,down,weekend,37.2221875
564,8,17,up,weekend,19.30222222
565,8,18,down,weekend,17.79142857
566,8,18,up,weekend,17.98125
567,8,19,down,weekend,24.258
568,8,19,up,weekend,17.5175
569,8,20,down,weekend,25.93117647
570,8,20,up,weekend,32.496
571,8,21,down,weekend,28.57333333
572,8,21,up,weekend,15.38666667
573,8,22,down,weekend,22.00107143
574,8,22,up,weekend,14.9275
575,8,23,down,weekend,24.1825
576,8,23,up,weekend,14.55333333
577,9,0,down,weekend,15.74666667
578,9,0,up,weekend,33.42
579,9,1,down,weekend,12.124
580,9,1,up,weekend,1.01
