,floor,hour,direction,avgWait_weekend
212,9,20,down,21.623303571428565
213,9,20,up,31.78
214,9,21,down,22.992352941176478
215,9,21,up,57.53333333333333
216,9,22,down,17.194444444444443
217,9,22,up,14.8325
218,9,23,down,17.403181818181814
219,9,23,up,24.325
220,10,0,down,19.735
221,10,1,down,21.53
222,10,2,down,0.25
223,10,5,down,0.76
224,10,5,up,1.56
225,10,6,up,13.83
226,10,7,down,9.86285714285714
227,10,7,up,46.15
228,10,8,down,18.41
229,10,8,up,64.35548387096775
230,10,9,down,12.92128205128205
231,10,9,up,42.214666666666666
232,10,10,down,16.84923076923077
233,10,10,up,40.78333333333333
234,10,11,down,16.98
235,10,11,up,48.473103448275864
236,10,12,down,15.293863636363636
237,10,12,up,62.662222222222226
238,10,13,down,23.782352941176466
239,10,13,up,41.0540909090909
240,10,14,down,14.346428571428572
241,10,14,up,46.65000000000001
242,10,15,down,12.375945945945945
243,10,15,up,60.74058823529411
244,10,16,down,13.437222222222225
245,10,16,up,36.57655172413793
246,10,17,down,12.51625
247,10,17,up,57.31866666666667
248,10,18,down,17.462162162162162
249,10,18,up,28.7
250,10,19,down,9.719333333333333
251,10,19,up,28.09
252,10,20,down,20.73
253,10,21,down,14.878333333333336
254,10,22,down,27.253529411764703
255,10,22,up,23.02
256,10,23,down,10.0
257,11,0,down,22.485294117647058
258,11,1,down,13.908
259,11,2,down,18.071
260,11,3,down,9.98923076923077
261,11,4,down,16.836666666666666
262,11,5,down,20.439285714285713
263,11,5,up,17.45
264,11,6,down,28.71163636363636
265,11,6,up,52.19333333333333
266,11,7,down,29.092650602409638
267,11,7,up,56.1925
268,11,8,down,26.53716814159292
269,11,8,up,35.735
270,11,9,down,22.655535714285715
271,11,9,up,15.842
272,11,10,down,28.556608695652177
273,11,10,up,39.9775
274,11,11,down,27.827841726618704
275,11,11,up,45.105
276,11,12,down,31.026269841269848
277,11,12,up,25.21272727272727
278,11,13,down,28.926984126984127
279,11,13,up,20.731250000000006
280,11,14,down,28.294285714285717
281,11,14,up,45.134827586206896
282,11,15,down,30.85065040650407
283,11,15,up,23.652142857142852
284,11,16,down,24.86887323943662
285,11,16,up,30.92875
286,11,17,down,21.671298701298703
287,11,17,up,66.02888888888889
288,11,18,down,26.794741379310345
289,11,18,up,39.13428571428572
290,11,19,down,32.53323809523809
291,11,19,up,87.4325
292,11,20,down,27.219702970297032
293,11,20,up,71.77
294,11,21,down,28.062771084337353
295,11,21,up,69.82
296,11,22,down,31.074324324324326
297,11,22,up,23.95
298,11,23,down,23.658235294117645
299,12,0,down,19.459696969696967
300,12,0,up,22.070000000000004
301,12,1,down,18.031923076923075
302,12,2,down,16.846153846153847
303,12,3,down,12.2175
304,12,4,down,22.05857142857143
305,12,5,down,22.68409090909091
306,12,6,down,34.2963768115942
307,12,6,up,47.12333333333334
308,12,7,down,49.17707070707071
309,12,7,up,66.27666666666667
310,12,8,down,36.30753968253968
311,12,8,up,17.588
312,12,9,down,41.2234328358209
313,12,9,up,34.73571428571429
314,12,10,down,49.823150684931505
315,12,10,up,49.25363636363636
316,12,11,down,48.02463768115942
317,12,11,up,24.239285714285717
318,12,12,down,61.783
319,12,12,up,52.071538461538466
320,12,13,down,48.561034482758615
321,12,13,up,27.008333333333336
322,12,14,down,42.709920000000004
323,12,14,up,29.862857142857145
324,12,15,down,45.95452380952381
325,12,15,up,47.3675
326,12,16,down,45.15303703703704
327,12,16,up,23.579
328,12,17,down,48.4581560283688
329,12,17,up,43.832
330,12,18,down,46.74878048780488
331,12,18,up,38.88333333333333
332,12,19,down,40.461083333333335
333,12,19,up,43.03714285714285
334,12,20,down,39.2025925925926
335,12,20,up,48.175
336,12,21,down,31.221960784313726
337,12,21,up,36.145
338,12,22,down,25.759259259259263
339,12,22,up,15.114285714285714
340,12,23,down,22.6522641509434
341,12,23,up,15.8
342,13,0,down,19.858611111111113
343,13,1,down,22.6655
344,13,2,down,17.288
345,13,3,down,23.188000000000002
346,13,4,down,17.125
347,13,5,down,19.58153846153846
348,13,5,up,25.805
349,13,6,down,23.085416666666664
350,13,6,up,14.383333333333333
351,13,7,down,41.20500000000001
352,13,7,up,69.36800000000001
353,13,8,down,33.359918699187006
354,13,8,up,63.83900000000001
355,13,9,down,27.193898305084748
356,13,9,up,79.16333333333334
357,13,10,down,27.85709401709401
358,13,10,up,96.64
359,13,11,down,23.567235772357726
360,13,11,up,75.35249999999998
361,13,12,down,18.44032
362,13,12,up,92.11833333333334
363,13,13,down,27.42588235294118
364,13,13,up,101.624
365,13,14,down,29.38411290322581
366,13,14,up,101.429
367,13,15,down,30.714444444444453
368,13,15,up,97.69285714285715
369,13,16,down,25.090461538461536
370,13,16,up,96.512
371,13,17,down,22.07033783783784
372,13,17,up,106.56625
373,13,18,down,24.434094488188983
374,13,18,up,146.12
375,13,19,down,31.05336206896552
376,13,19,up,6.8
377,13,20,down,28.447884615384613
378,13,20,up,44.6775
379,13,21,down,31.789259259259254
380,13,21,up,39.972
381,13,22,down,22.853103448275863
382,13,22,up,14.16
383,13,23,down,24.859705882352944
384,14,0,down,16.496363636363636
385,14,1,down,26.396666666666665
386,14,2,down,21.088888888888892
387,14,3,down,17.286666666666665
388,14,4,down,17.664285714285715
389,14,5,down,21.476428571428574
390,14,5,up,23.975
391,14,6,down,25.548840579710145
392,14,6,up,27.034
393,14,7,down,37.627692307692314
394,14,7,up,50.19750000000001
395,14,8,down,40.044363636363634
396,14,8,up,80.485
397,14,9,down,37.596160714285716
398,14,9,up,58.3225
399,14,10,down,45.61757575757575
400,14,10,up,107.431
401,14,11,down,34.752265625
402,14,11,up,74.11777777777776
403,14,12,down,43.49305970149253
404,14,12,up,81.05866666666667
405,14,13,down,38.996885245901645
406,14,13,up,114.45100000000001
407,14,14,down,46.55663366336635
408,14,14,up,87.93230769230769
409,14,15,down,39.56390476190476
410,14,15,up,85.58
411,14,16,down,37.73826771653543
412,14,16,up,46.64333333333334
413,14,17,down,41.63385714285714
414,14,17,up,139.0575
415,14,18,down,34.51381679389313
416,14,18,up,96.48166666666668
417,14,19,down,40.41266666666667
418,14,19,up,77.86333333333333
419,14,20,down,35.496021505376355
420,14,20,up,67.64833333333334
421,14,21,down,27.27714285714286
422,14,21,up,79.08
423,14,22,down,22.26304347826087
424,14,23,down,25.34447368421053
425,15,0,down,28.746923076923075
426,15,1,down,22.92833333333333
427,15,2,down,29.84666666666667
428,15,3,down,9.34
429,15,4,down,27.0925
430,15,5,down,15.96583333333333
431,15,6,down,34.661944444444444
432,15,7,down,43.0436
433,15,8,down,54.660319148936175
434,15,9,down,55.669611650485436
435,15,10,down,62.24307692307693
436,15,11,down,66.1494262295082
437,15,12,down,68.02016666666667
438,15,13,down,58.71575757575758
439,15,14,down,57.564040404040405
440,15,15,down,58.11030303030303
441,15,16,down,57.41460317460318
442,15,17,down,64.59532258064516
443,15,18,down,52.55877358490565
444,15,19,down,49.22790697674419
445,15,20,down,41.942352941176466
446,15,21,down,37.17869565217392
447,15,22,down,29.853829787234048
448,15,23,down,20.2675
449,B1,0,up,15.760000000000002
450,B1,1,up,4.3740000000000006
451,B1,2,up,6.9620000000000015
452,B1,3,up,10.1275
453,B1,4,up,8.245
454,B1,5,down,53.95
455,B1,5,up,9.844666666666667
456,B1,6,down,32.322
457,B1,6,up,28.860238095238103
458,B1,7,down,29.18875
459,B1,7,up,54.81061452513968
460,B1,8,down,43.03083333333333
461,B1,8,up,67.26494318181818
462,B1,9,down,65.86999999999999
463,B1,9,up,61.33326666666667
464,B1,10,down,96.042
465,B1,10,up,69.13268456375839
466,B1,11,down,33.138125
467,B1,11,up,91.04565517241379
468,B1,12,down,50.475
469,B1,12,up,93.88804878048781
470,B1,13,down,39.41583333333333
471,B1,13,up,79.76855421686747
472,B1,14,down,69.605
473,B1,14,up,70.81630136986301
474,B1,15,down,28.40285714285714
475,B1,15,up,64.27181818181819
476,B1,16,down,62.97333333333333
477,B1,16,up,67.3472549019608
478,B1,17,down,58.288999999999994
479,B1,17,up,79.90323353293414
480,B1,18,down,73.8275
481,B1,18,up,76.9034375
482,B1,19,down,54.246
483,B1,19,up,60.55710691823899
484,B1,20,down,52.25666666666667
485,B1,20,up,44.342761194029855
486,B1,21,down,36.37000000000001
487,B1,21,up,30.213835616438352
488,B1,22,up,20.64934782608696
489,B1,23,up,19.1364
490,B1,23,down,21.71
